医院名,住所,郵便番号,評価,口コミ件数,Google Maps URL,公式ウェブサイト,都道府県,診療科目
ごうだおとなこども歯科,日本、〒769-0206 香川県綾歌郡宇多津町浜六番丁８２−３,769-0206,4.6,836,https://maps.google.com/?cid=13190881418175414945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://gouda-dental.com/about-clinic/gouda-otonakodomo/,香川県,小児歯科
みどりの歯科医院,日本、〒762-0043 香川県坂出市寿町１丁目２−６,762-0043,4.8,176,https://maps.google.com/?cid=9216770046792048269&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.midorino-dc.com/,香川県,小児歯科
空と海の歯科クリニック,日本、〒765-0012 香川県善通寺市上吉田町１８２−４,765-0012,4.5,127,https://maps.google.com/?cid=3423363016710624401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.soraumi-dc.com/,香川県,小児歯科
ごうだOCEAN歯科,日本、〒769-0223 香川県綾歌郡宇多津町新開２３７５−２,769-0223,4.6,71,https://maps.google.com/?cid=4471635962824265655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://gouda-dental.com/about-clinic/gouda-ocean/,香川県,小児歯科
サンシャイン歯科,日本、〒761-8075 香川県高松市多肥下町１５６２−１５,761-8075,4.1,169,https://maps.google.com/?cid=17991638483491581271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.sunshine-shika.com/,香川県,小児歯科
たかまつファミリー歯科医院,日本、〒761-0101 香川県高松市春日町１３９３−８,761-0101,4.5,75,https://maps.google.com/?cid=7523603274034609504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://takamatsu-familydc.com/,香川県,小児歯科
プライム総合歯科クリニック,日本、〒761-8076 香川県高松市多肥上町 字松林1292-1,761-8076,4.7,58,https://maps.google.com/?cid=15773050844986919989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.prime-dentistry.com/,香川県,小児歯科
しん治歯科医院,日本、〒761-0123 香川県高松市牟礼町原594番地1,761-0123,4.4,81,https://maps.google.com/?cid=16164122083753975245&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://shinji-shika.jp/?utm_source=google&utm_medium=maps,香川県,小児歯科
こうざと矯正歯科クリニック,日本、〒762-0032 香川県坂出市駒止町１丁目４−２,762-0032,4.6,66,https://maps.google.com/?cid=4390736361277655701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.kouzatokyousei.com/,香川県,矯正歯科
高松イイハ歯科,日本、〒761-8071 香川県高松市伏石町２１３７−２０,761-8071,4.7,85,https://maps.google.com/?cid=17699093866898150117&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.118shika.com/,香川県,矯正歯科
